nombre,sexo,fecha_nacimiento,fecha_medicion,edad_meses,peso_kg,talla_cm,fecha_nac_exacta,fuente_archivo
Winds,M,2015-01-21,2015-10-15,9,293.0,143.0,True,PESOS POTROS 2015.xlsx
Winds,M,2015-01-21,2015-11-15,10,313.0,144.0,True,PESOS POTROS 2015.xlsx
Winds,M,2015-01-21,2015-12-15,11,316.0,144.0,True,PESOS POTROS 2015.xlsx
Winds,M,2015-01-21,2016-01-15,12,327.0,146.0,True,PESOS POTROS 2015.xlsx
Winds,M,2015-01-21,2016-02-15,13,340.0,149.0,True,PESOS POTROS 2015.xlsx
Winds,M,2015-01-21,2016-03-15,14,367.0,151.0,True,PESOS POTROS 2015.xlsx
Winds,M,2015-01-21,2016-04-15,15,379.0,153.0,True,PESOS POTROS 2015.xlsx
Winds,M,2015-01-21,2016-05-15,16,398.0,155.0,True,PESOS POTROS 2015.xlsx
Winds,M,2015-01-21,2016-06-15,17,428.0,157.0,True,PESOS POTROS 2015.xlsx
Winds,M,2015-01-21,2016-07-15,18,444.0,160.0,True,PESOS POTROS 2015.xlsx
Winds,M,2015-01-21,2016-08-15,19,464.0,160.0,True,PESOS POTROS 2015.xlsx
Winds,M,2015-01-21,2016-09-15,20,478.0,160.0,True,PESOS POTROS 2015.xlsx
Winds,M,2015-01-21,2016-10-15,21,491.0,160.0,True,PESOS POTROS 2015.xlsx
Winds,M,2015-01-21,2016-11-15,22,491.0,161.0,True,PESOS POTROS 2015.xlsx
Winds,M,2015-01-21,2016-12-15,23,517.0,162.0,True,PESOS POTROS 2015.xlsx
Zambuka,M,2015-03-10,2015-06-15,3,165.0,123.0,True,PESOS POTROS 2015.xlsx
Zambuka,M,2015-03-10,2015-08-15,5,220.0,128.0,True,PESOS POTROS 2015.xlsx
Zambuka,M,2015-03-10,2015-09-15,6,224.0,128.0,True,PESOS POTROS 2015.xlsx
Zambuka,M,2015-03-10,2015-10-15,7,248.0,132.0,True,PESOS POTROS 2015.xlsx
Zambuka,M,2015-03-10,2015-11-15,8,268.0,133.0,True,PESOS POTROS 2015.xlsx
Zambuka,M,2015-03-10,2015-12-15,9,278.0,133.0,True,PESOS POTROS 2015.xlsx
Zambuka,M,2015-03-10,2016-01-15,10,288.0,135.0,True,PESOS POTROS 2015.xlsx
Zambuka,M,2015-03-10,2016-02-15,11,303.0,138.0,True,PESOS POTROS 2015.xlsx
Zambuka,M,2015-03-10,2016-03-15,12,319.0,139.0,True,PESOS POTROS 2015.xlsx
Zambuka,M,2015-03-10,2016-04-15,13,327.0,140.0,True,PESOS POTROS 2015.xlsx
Zambuka,M,2015-03-10,2016-05-15,14,346.0,144.0,True,PESOS POTROS 2015.xlsx
Zambuka,M,2015-03-10,2016-06-15,15,358.0,144.0,True,PESOS POTROS 2015.xlsx
Zambuka,M,2015-03-10,2016-07-15,16,374.0,146.0,True,PESOS POTROS 2015.xlsx
Zambuka,M,2015-03-10,2016-08-15,17,399.0,148.0,True,PESOS POTROS 2015.xlsx
Zambuka,M,2015-03-10,2016-09-15,18,414.0,148.0,True,PESOS POTROS 2015.xlsx
Zambuka,M,2015-03-10,2016-10-15,19,434.0,148.0,True,PESOS POTROS 2015.xlsx
Zambuka,M,2015-03-10,2016-11-15,20,429.0,148.0,True,PESOS POTROS 2015.xlsx
Zambuka,M,2015-03-10,2016-12-15,21,436.0,150.0,True,PESOS POTROS 2015.xlsx
Zonata,M,2015-03-12,2015-06-15,3,170.0,125.0,True,PESOS POTROS 2015.xlsx
Zonata,M,2015-03-12,2015-08-15,5,225.0,133.0,True,PESOS POTROS 2015.xlsx
Zonata,M,2015-03-12,2015-09-15,6,235.0,133.0,True,PESOS POTROS 2015.xlsx
Zonata,M,2015-03-12,2015-10-15,7,243.0,134.0,True,PESOS POTROS 2015.xlsx
Zonata,M,2015-03-12,2015-11-15,8,262.0,137.0,True,PESOS POTROS 2015.xlsx
Zonata,M,2015-03-12,2015-12-15,9,272.0,137.0,True,PESOS POTROS 2015.xlsx
Zonata,M,2015-03-12,2016-01-15,10,287.0,138.0,True,PESOS POTROS 2015.xlsx
Zonata,M,2015-03-12,2016-02-15,11,301.0,141.0,True,PESOS POTROS 2015.xlsx
Zonata,M,2015-03-12,2016-03-15,12,326.0,143.0,True,PESOS POTROS 2015.xlsx
Zonata,M,2015-03-12,2016-04-15,13,340.0,146.0,True,PESOS POTROS 2015.xlsx
Zonata,M,2015-03-12,2016-05-15,14,348.0,147.0,True,PESOS POTROS 2015.xlsx
Zonata,M,2015-03-12,2016-06-15,15,381.0,149.0,True,PESOS POTROS 2015.xlsx
Zonata,M,2015-03-12,2016-07-15,16,405.0,151.0,True,PESOS POTROS 2015.xlsx
Zonata,M,2015-03-12,2016-08-15,17,417.0,152.0,True,PESOS POTROS 2015.xlsx
Zonata,M,2015-03-12,2016-09-15,18,428.0,152.0,True,PESOS POTROS 2015.xlsx
Zonata,M,2015-03-12,2016-10-15,19,456.0,153.0,True,PESOS POTROS 2015.xlsx
Zonata,M,2015-03-12,2016-11-15,20,463.0,153.0,True,PESOS POTROS 2015.xlsx
Zonata,M,2015-03-12,2016-12-15,21,470.0,155.0,True,PESOS POTROS 2015.xlsx
Chimmytown,H,2016-02-01,2016-02-01,0,51.0,,True,PESOS POTROS 2016.xlsx
Chimmytown,H,2016-02-01,2016-03-15,1,116.0,115.0,True,PESOS POTROS 2016.xlsx
Chimmytown,H,2016-02-01,2016-04-15,2,145.0,121.0,True,PESOS POTROS 2016.xlsx
Chimmytown,H,2016-02-01,2016-05-15,3,156.0,122.0,True,PESOS POTROS 2016.xlsx
Chimmytown,H,2016-02-01,2016-06-15,4,197.0,129.0,True,PESOS POTROS 2016.xlsx
Chimmytown,H,2016-02-01,2016-07-15,5,234.0,130.0,True,PESOS POTROS 2016.xlsx
Chimmytown,H,2016-02-01,2016-08-15,6,234.0,130.0,True,PESOS POTROS 2016.xlsx
Chimmytown,H,2016-02-01,2016-09-15,7,246.0,131.0,True,PESOS POTROS 2016.xlsx
Chimmytown,H,2016-02-01,2016-10-15,8,268.0,133.0,True,PESOS POTROS 2016.xlsx
Chimmytown,H,2016-02-01,2016-11-15,9,285.0,136.0,True,PESOS POTROS 2016.xlsx
Chimmytown,H,2016-02-01,2016-12-15,10,289.0,136.0,True,PESOS POTROS 2016.xlsx
Chimmytown,H,2016-02-01,2017-01-15,11,297.0,140.0,True,PESOS POTROS 2016.xlsx
Chimmytown,H,2016-02-01,2017-02-15,12,309.0,141.0,True,PESOS POTROS 2016.xlsx
Chimmytown,H,2016-02-01,2017-03-15,13,326.0,142.0,True,PESOS POTROS 2016.xlsx
Chimmytown,H,2016-02-01,2017-04-15,14,341.0,143.0,True,PESOS POTROS 2016.xlsx
Chimmytown,H,2016-02-01,2017-05-15,15,341.0,144.0,True,PESOS POTROS 2016.xlsx
Chimmytown,H,2016-02-01,2017-06-15,16,380.0,146.0,True,PESOS POTROS 2016.xlsx
Chimmytown,H,2016-02-01,2017-07-15,17,389.0,146.0,True,PESOS POTROS 2016.xlsx
Chimmytown,H,2016-02-01,2017-08-15,18,419.0,148.0,True,PESOS POTROS 2016.xlsx
Chimmytown,H,2016-02-01,2017-09-15,19,431.0,148.0,True,PESOS POTROS 2016.xlsx
Chimmytown,H,2016-02-01,2017-10-15,20,423.0,149.0,True,PESOS POTROS 2016.xlsx
Chimmytown,H,2016-02-01,2017-11-15,21,429.0,150.0,True,PESOS POTROS 2016.xlsx
Chimmytown,H,2016-02-01,2017-12-15,22,444.0,150.0,True,PESOS POTROS 2016.xlsx
Peaks and Pikis,H,2016-01-26,2016-01-26,0,44.0,,True,PESOS POTROS 2016.xlsx
Peaks and Pikis,H,2016-01-26,2016-03-15,2,101.0,109.0,True,PESOS POTROS 2016.xlsx
Peaks and Pikis,H,2016-01-26,2016-04-15,3,140.0,117.0,True,PESOS POTROS 2016.xlsx
Peaks and Pikis,H,2016-01-26,2016-05-15,4,170.0,125.0,True,PESOS POTROS 2016.xlsx
Peaks and Pikis,H,2016-01-26,2016-06-15,5,211.0,131.0,True,PESOS POTROS 2016.xlsx
Peaks and Pikis,H,2016-01-26,2016-07-15,6,233.0,131.0,True,PESOS POTROS 2016.xlsx
Peaks and Pikis,H,2016-01-26,2016-08-15,7,257.0,134.0,True,PESOS POTROS 2016.xlsx
Peaks and Pikis,H,2016-01-26,2016-09-15,8,276.0,134.0,True,PESOS POTROS 2016.xlsx
Peaks and Pikis,H,2016-01-26,2016-10-15,9,301.0,137.0,True,PESOS POTROS 2016.xlsx
Peaks and Pikis,H,2016-01-26,2016-11-15,10,329.0,140.0,True,PESOS POTROS 2016.xlsx
Peaks and Pikis,H,2016-01-26,2016-12-15,11,335.0,140.0,True,PESOS POTROS 2016.xlsx
Peaks and Pikis,H,2016-01-26,2017-01-15,12,353.0,143.0,True,PESOS POTROS 2016.xlsx
Peaks and Pikis,H,2016-01-26,2017-02-15,13,371.0,145.0,True,PESOS POTROS 2016.xlsx
Peaks and Pikis,H,2016-01-26,2017-03-15,14,382.0,147.0,True,PESOS POTROS 2016.xlsx
Peaks and Pikis,H,2016-01-26,2017-04-15,15,412.0,148.0,True,PESOS POTROS 2016.xlsx
Peaks and Pikis,H,2016-01-26,2017-05-15,16,434.0,148.0,True,PESOS POTROS 2016.xlsx
Peaks and Pikis,H,2016-01-26,2017-06-15,17,466.0,152.0,True,PESOS POTROS 2016.xlsx
Peaks and Pikis,H,2016-01-26,2017-07-15,18,467.0,152.0,True,PESOS POTROS 2016.xlsx
Peaks and Pikis,H,2016-01-26,2017-08-15,19,489.0,155.0,True,PESOS POTROS 2016.xlsx
Peaks and Pikis,H,2016-01-26,2017-09-15,20,499.0,155.0,True,PESOS POTROS 2016.xlsx
Peaks and Pikis,H,2016-01-26,2017-10-15,21,486.0,155.0,True,PESOS POTROS 2016.xlsx
Peaks and Pikis,H,2016-01-26,2017-11-15,22,487.0,157.0,True,PESOS POTROS 2016.xlsx
Peaks and Pikis,H,2016-01-26,2017-12-15,23,501.0,157.0,True,PESOS POTROS 2016.xlsx
Urban Legend,H,2016-04-08,2016-04-08,0,68.0,,True,PESOS POTROS 2016.xlsx
Urban Legend,H,2016-04-08,2016-05-15,1,109.0,117.0,True,PESOS POTROS 2016.xlsx
Urban Legend,H,2016-04-08,2016-06-15,2,155.0,125.0,True,PESOS POTROS 2016.xlsx
Urban Legend,H,2016-04-08,2016-07-15,3,197.0,132.0,True,PESOS POTROS 2016.xlsx
Urban Legend,H,2016-04-08,2016-08-15,4,218.0,133.0,True,PESOS POTROS 2016.xlsx
Urban Legend,H,2016-04-08,2016-09-15,5,252.0,136.0,True,PESOS POTROS 2016.xlsx
Urban Legend,H,2016-04-08,2016-10-15,6,252.0,138.0,True,PESOS POTROS 2016.xlsx
Urban Legend,H,2016-04-08,2016-11-15,7,272.0,138.0,True,PESOS POTROS 2016.xlsx
Urban Legend,H,2016-04-08,2016-12-15,8,281.0,138.0,True,PESOS POTROS 2016.xlsx
Urban Legend,H,2016-04-08,2017-01-15,9,296.0,142.0,True,PESOS POTROS 2016.xlsx
Urban Legend,H,2016-04-08,2017-02-15,10,318.0,145.0,True,PESOS POTROS 2016.xlsx
Urban Legend,H,2016-04-08,2017-03-15,11,340.0,146.0,True,PESOS POTROS 2016.xlsx
Urban Legend,H,2016-04-08,2017-04-15,12,351.0,149.0,True,PESOS POTROS 2016.xlsx
Urban Legend,H,2016-04-08,2017-05-15,13,372.0,149.0,True,PESOS POTROS 2016.xlsx
Urban Legend,H,2016-04-08,2017-06-15,14,401.0,152.0,True,PESOS POTROS 2016.xlsx
Urban Legend,H,2016-04-08,2017-07-15,15,425.0,152.0,True,PESOS POTROS 2016.xlsx
Urban Legend,H,2016-04-08,2017-08-15,16,442.0,152.0,True,PESOS POTROS 2016.xlsx
Urban Legend,H,2016-04-08,2017-09-15,17,469.0,155.0,True,PESOS POTROS 2016.xlsx
Urban Legend,H,2016-04-08,2017-10-15,18,476.0,156.0,True,PESOS POTROS 2016.xlsx
Urban Legend,H,2016-04-08,2017-11-15,19,466.0,156.0,True,PESOS POTROS 2016.xlsx
Urban Legend,H,2016-04-08,2017-12-15,20,471.0,157.0,True,PESOS POTROS 2016.xlsx
Xanadu,H,2016-01-07,2016-01-07,0,48.0,,True,PESOS POTROS 2016.xlsx
Xanadu,H,2016-01-07,2016-02-15,1,88.0,108.0,True,PESOS POTROS 2016.xlsx
Xanadu,H,2016-01-07,2016-03-15,2,115.0,115.0,True,PESOS POTROS 2016.xlsx
Xanadu,H,2016-01-07,2016-04-15,3,152.0,121.0,True,PESOS POTROS 2016.xlsx
Xanadu,H,2016-01-07,2016-05-15,4,180.0,125.0,True,PESOS POTROS 2016.xlsx
Xanadu,H,2016-01-07,2016-06-15,5,221.0,131.0,True,PESOS POTROS 2016.xlsx
Xanadu,H,2016-01-07,2016-07-15,6,236.0,131.0,True,PESOS POTROS 2016.xlsx
Xanadu,H,2016-01-07,2016-08-15,7,267.0,134.0,True,PESOS POTROS 2016.xlsx
Xanadu,H,2016-01-07,2016-09-15,8,285.0,136.0,True,PESOS POTROS 2016.xlsx
Xanadu,H,2016-01-07,2016-10-15,9,313.0,139.0,True,PESOS POTROS 2016.xlsx
Xanadu,H,2016-01-07,2016-11-15,10,336.0,141.0,True,PESOS POTROS 2016.xlsx
Xanadu,H,2016-01-07,2016-12-15,11,344.0,141.0,True,PESOS POTROS 2016.xlsx
Xanadu,H,2016-01-07,2017-01-15,12,350.0,144.0,True,PESOS POTROS 2016.xlsx
Xanadu,H,2016-01-07,2017-02-15,13,378.0,146.0,True,PESOS POTROS 2016.xlsx
Xanadu,H,2016-01-07,2017-03-15,14,381.0,148.0,True,PESOS POTROS 2016.xlsx
Xanadu,H,2016-01-07,2017-04-15,15,404.0,149.0,True,PESOS POTROS 2016.xlsx
Xanadu,H,2016-01-07,2017-05-15,16,433.0,151.0,True,PESOS POTROS 2016.xlsx
Xanadu,H,2016-01-07,2017-06-15,17,449.0,152.0,True,PESOS POTROS 2016.xlsx
Xanadu,H,2016-01-07,2017-07-15,18,460.0,153.0,True,PESOS POTROS 2016.xlsx
Xanadu,H,2016-01-07,2017-08-15,19,460.0,154.0,True,PESOS POTROS 2016.xlsx
Xanadu,H,2016-01-07,2017-09-15,20,484.0,154.0,True,PESOS POTROS 2016.xlsx
Xanadu,H,2016-01-07,2017-10-15,21,507.0,155.0,True,PESOS POTROS 2016.xlsx
Xanadu,H,2016-01-07,2017-11-15,22,495.0,156.0,True,PESOS POTROS 2016.xlsx
Xanadu,H,2016-01-07,2017-12-15,23,506.0,157.0,True,PESOS POTROS 2016.xlsx
Xisca,H,2016-03-01,2016-03-01,0,57.0,,True,PESOS POTROS 2016.xlsx
Xisca,H,2016-03-01,2016-04-15,1,116.0,115.0,True,PESOS POTROS 2016.xlsx
Xisca,H,2016-03-01,2016-05-15,2,145.0,120.0,True,PESOS POTROS 2016.xlsx
Xisca,H,2016-03-01,2016-06-15,3,177.0,124.0,True,PESOS POTROS 2016.xlsx
Xisca,H,2016-03-01,2016-07-15,4,218.0,130.0,True,PESOS POTROS 2016.xlsx
Xisca,H,2016-03-01,2016-08-15,5,240.0,130.0,True,PESOS POTROS 2016.xlsx
Xisca,H,2016-03-01,2016-09-15,6,250.0,130.0,True,PESOS POTROS 2016.xlsx
Xisca,H,2016-03-01,2016-10-15,7,268.0,132.0,True,PESOS POTROS 2016.xlsx
Xisca,H,2016-03-01,2016-11-15,8,290.0,135.0,True,PESOS POTROS 2016.xlsx
Xisca,H,2016-03-01,2016-12-15,9,294.0,137.0,True,PESOS POTROS 2016.xlsx
Xisca,H,2016-03-01,2017-01-15,10,292.0,139.0,True,PESOS POTROS 2016.xlsx
Xisca,H,2016-03-01,2017-02-15,11,319.0,140.0,True,PESOS POTROS 2016.xlsx
Xisca,H,2016-03-01,2017-03-15,12,325.0,141.0,True,PESOS POTROS 2016.xlsx
Xisca,H,2016-03-01,2017-04-15,13,340.0,145.0,True,PESOS POTROS 2016.xlsx
Xisca,H,2016-03-01,2017-05-15,14,361.0,145.0,True,PESOS POTROS 2016.xlsx
Xisca,H,2016-03-01,2017-06-15,15,393.0,147.0,True,PESOS POTROS 2016.xlsx
Xisca,H,2016-03-01,2017-07-15,16,409.0,147.0,True,PESOS POTROS 2016.xlsx
Xisca,H,2016-03-01,2017-08-15,17,434.0,148.0,True,PESOS POTROS 2016.xlsx
Xisca,H,2016-03-01,2017-09-15,18,447.0,150.0,True,PESOS POTROS 2016.xlsx
Xisca,H,2016-03-01,2017-10-15,19,454.0,150.0,True,PESOS POTROS 2016.xlsx
Xisca,H,2016-03-01,2017-11-15,20,441.0,151.0,True,PESOS POTROS 2016.xlsx
Xisca,H,2016-03-01,2017-12-15,21,445.0,152.0,True,PESOS POTROS 2016.xlsx
Yugoslava,H,2016-02-07,2016-02-07,0,35.0,,True,PESOS POTROS 2016.xlsx
Yugoslava,H,2016-02-07,2016-03-15,1,79.0,102.0,True,PESOS POTROS 2016.xlsx
Yugoslava,H,2016-02-07,2016-04-15,2,115.0,112.0,True,PESOS POTROS 2016.xlsx
Yugoslava,H,2016-02-07,2016-05-15,3,142.0,116.0,True,PESOS POTROS 2016.xlsx
Yugoslava,H,2016-02-07,2016-06-15,4,191.0,129.0,True,PESOS POTROS 2016.xlsx
Yugoslava,H,2016-02-07,2016-07-15,5,201.0,125.0,True,PESOS POTROS 2016.xlsx
Yugoslava,H,2016-02-07,2016-08-15,6,219.0,128.0,True,PESOS POTROS 2016.xlsx
Yugoslava,H,2016-02-07,2016-09-15,7,234.0,128.0,True,PESOS POTROS 2016.xlsx
Yugoslava,H,2016-02-07,2016-10-15,8,257.0,130.0,True,PESOS POTROS 2016.xlsx
Yugoslava,H,2016-02-07,2016-11-15,9,275.0,133.0,True,PESOS POTROS 2016.xlsx
Yugoslava,H,2016-02-07,2016-12-15,10,283.0,134.0,True,PESOS POTROS 2016.xlsx
Yugoslava,H,2016-02-07,2017-01-15,11,298.0,137.0,True,PESOS POTROS 2016.xlsx
Yugoslava,H,2016-02-07,2017-02-15,12,315.0,139.0,True,PESOS POTROS 2016.xlsx
Yugoslava,H,2016-02-07,2017-03-15,13,320.0,141.0,True,PESOS POTROS 2016.xlsx
Yugoslava,H,2016-02-07,2017-04-15,14,345.0,142.0,True,PESOS POTROS 2016.xlsx
Yugoslava,H,2016-02-07,2017-05-15,15,363.0,145.0,True,PESOS POTROS 2016.xlsx
Yugoslava,H,2016-02-07,2017-06-15,16,388.0,146.0,True,PESOS POTROS 2016.xlsx
Yugoslava,H,2016-02-07,2017-07-15,17,404.0,146.0,True,PESOS POTROS 2016.xlsx
Yugoslava,H,2016-02-07,2017-08-15,18,425.0,148.0,True,PESOS POTROS 2016.xlsx
Yugoslava,H,2016-02-07,2017-09-15,19,436.0,149.0,True,PESOS POTROS 2016.xlsx
Yugoslava,H,2016-02-07,2017-10-15,20,437.0,150.0,True,PESOS POTROS 2016.xlsx
Yugoslava,H,2016-02-07,2017-11-15,21,426.0,150.0,True,PESOS POTROS 2016.xlsx
Yugoslava,H,2016-02-07,2017-12-15,22,434.0,150.0,True,PESOS POTROS 2016.xlsx
Zonata,H,2016-04-14,2016-04-14,0,58.0,,True,PESOS POTROS 2016.xlsx
Zonata,H,2016-04-14,2016-05-15,1,97.0,111.0,True,PESOS POTROS 2016.xlsx
Zonata,H,2016-04-14,2016-06-15,2,133.0,118.0,True,PESOS POTROS 2016.xlsx
Zonata,H,2016-04-14,2016-07-15,3,160.0,126.0,True,PESOS POTROS 2016.xlsx
Zonata,H,2016-04-14,2016-08-15,4,195.0,127.0,True,PESOS POTROS 2016.xlsx
Zonata,H,2016-04-14,2016-09-15,5,224.0,127.0,True,PESOS POTROS 2016.xlsx
Zonata,H,2016-04-14,2016-10-15,6,224.0,132.0,True,PESOS POTROS 2016.xlsx
Zonata,H,2016-04-14,2016-11-15,7,257.0,135.0,True,PESOS POTROS 2016.xlsx
Zonata,H,2016-04-14,2016-12-15,8,266.0,136.0,True,PESOS POTROS 2016.xlsx
Zonata,H,2016-04-14,2017-01-15,9,275.0,139.0,True,PESOS POTROS 2016.xlsx
Zonata,H,2016-04-14,2017-02-15,10,301.0,140.0,True,PESOS POTROS 2016.xlsx
Zonata,H,2016-04-14,2017-03-15,11,304.0,143.0,True,PESOS POTROS 2016.xlsx
Zonata,H,2016-04-14,2017-04-15,12,315.0,144.0,True,PESOS POTROS 2016.xlsx
Zonata,H,2016-04-14,2017-05-15,13,341.0,145.0,True,PESOS POTROS 2016.xlsx
Zonata,H,2016-04-14,2017-06-15,14,369.0,149.0,True,PESOS POTROS 2016.xlsx
Zonata,H,2016-04-14,2017-07-15,15,391.0,149.0,True,PESOS POTROS 2016.xlsx
Zonata,H,2016-04-14,2017-08-15,16,411.0,152.0,True,PESOS POTROS 2016.xlsx
Zonata,H,2016-04-14,2017-09-15,17,433.0,153.0,True,PESOS POTROS 2016.xlsx
Zonata,H,2016-04-14,2017-10-15,18,442.0,153.0,True,PESOS POTROS 2016.xlsx
Zonata,H,2016-04-14,2017-11-15,19,439.0,154.0,True,PESOS POTROS 2016.xlsx
Zonata,H,2016-04-14,2017-12-15,20,448.0,155.0,True,PESOS POTROS 2016.xlsx
Zucarita,H,2016-04-24,2016-04-24,0,38.0,,True,PESOS POTROS 2016.xlsx
Zucarita,H,2016-04-24,2016-06-15,2,110.0,113.0,True,PESOS POTROS 2016.xlsx
Zucarita,H,2016-04-24,2016-07-15,3,141.0,118.0,True,PESOS POTROS 2016.xlsx
Zucarita,H,2016-04-24,2016-08-15,4,169.0,125.0,True,PESOS POTROS 2016.xlsx
Zucarita,H,2016-04-24,2016-09-15,5,208.0,126.0,True,PESOS POTROS 2016.xlsx
Zucarita,H,2016-04-24,2016-10-15,6,201.0,128.0,True,PESOS POTROS 2016.xlsx
Zucarita,H,2016-04-24,2016-11-15,7,236.0,132.0,True,PESOS POTROS 2016.xlsx
Zucarita,H,2016-04-24,2016-12-15,8,252.0,132.0,True,PESOS POTROS 2016.xlsx
Zucarita,H,2016-04-24,2017-01-15,9,272.0,135.0,True,PESOS POTROS 2016.xlsx
Zucarita,H,2016-04-24,2017-02-15,10,282.0,138.0,True,PESOS POTROS 2016.xlsx
Zucarita,H,2016-04-24,2017-03-15,11,293.0,140.0,True,PESOS POTROS 2016.xlsx
Zucarita,H,2016-04-24,2017-04-15,12,314.0,141.0,True,PESOS POTROS 2016.xlsx
Zucarita,H,2016-04-24,2017-05-15,13,335.0,143.0,True,PESOS POTROS 2016.xlsx
Zucarita,H,2016-04-24,2017-06-15,14,368.0,145.0,True,PESOS POTROS 2016.xlsx
Zucarita,H,2016-04-24,2017-07-15,15,388.0,147.0,True,PESOS POTROS 2016.xlsx
Zucarita,H,2016-04-24,2017-08-15,16,412.0,148.0,True,PESOS POTROS 2016.xlsx
Zucarita,H,2016-04-24,2017-09-15,17,429.0,150.0,True,PESOS POTROS 2016.xlsx
Zucarita,H,2016-04-24,2017-10-15,18,444.0,150.0,True,PESOS POTROS 2016.xlsx
Zucarita,H,2016-04-24,2017-11-15,19,425.0,151.0,True,PESOS POTROS 2016.xlsx
Zucarita,H,2016-04-24,2017-12-15,20,440.0,151.0,True,PESOS POTROS 2016.xlsx
Dushevina,M,2016-02-16,2016-02-16,0,51.0,,True,PESOS POTROS 2016.xlsx
Dushevina,M,2016-02-16,2016-03-15,1,101.0,109.0,True,PESOS POTROS 2016.xlsx
Dushevina,M,2016-02-16,2016-04-15,2,130.0,116.0,True,PESOS POTROS 2016.xlsx
Dushevina,M,2016-02-16,2016-05-15,3,170.0,121.0,True,PESOS POTROS 2016.xlsx
Dushevina,M,2016-02-16,2016-06-15,4,208.0,128.0,True,PESOS POTROS 2016.xlsx
Dushevina,M,2016-02-16,2016-07-15,5,240.0,134.0,True,PESOS POTROS 2016.xlsx
Dushevina,M,2016-02-16,2016-08-15,6,256.0,135.0,True,PESOS POTROS 2016.xlsx
Dushevina,M,2016-02-16,2016-09-15,7,279.0,136.0,True,PESOS POTROS 2016.xlsx
Dushevina,M,2016-02-16,2016-10-15,8,306.0,137.0,True,PESOS POTROS 2016.xlsx
Dushevina,M,2016-02-16,2016-11-15,9,322.0,140.0,True,PESOS POTROS 2016.xlsx
Dushevina,M,2016-02-16,2016-12-15,10,345.0,141.0,True,PESOS POTROS 2016.xlsx
Dushevina,M,2016-02-16,2017-01-15,11,353.0,142.0,True,PESOS POTROS 2016.xlsx
Dushevina,M,2016-02-16,2017-02-15,12,365.0,143.0,True,PESOS POTROS 2016.xlsx
Dushevina,M,2016-02-16,2017-03-15,13,373.0,147.0,True,PESOS POTROS 2016.xlsx
Dushevina,M,2016-02-16,2017-04-15,14,396.0,147.0,True,PESOS POTROS 2016.xlsx
Dushevina,M,2016-02-16,2017-05-15,15,395.0,150.0,True,PESOS POTROS 2016.xlsx
Dushevina,M,2016-02-16,2017-06-15,16,415.0,151.0,True,PESOS POTROS 2016.xlsx
Dushevina,M,2016-02-16,2017-07-15,17,444.0,152.0,True,PESOS POTROS 2016.xlsx
Dushevina,M,2016-02-16,2017-08-15,18,462.0,153.0,True,PESOS POTROS 2016.xlsx
Dushevina,M,2016-02-16,2017-09-15,19,486.0,154.0,True,PESOS POTROS 2016.xlsx
Dushevina,M,2016-02-16,2017-10-15,20,495.0,154.0,True,PESOS POTROS 2016.xlsx
Dushevina,M,2016-02-16,2017-11-15,21,488.0,155.0,True,PESOS POTROS 2016.xlsx
Dushevina,M,2016-02-16,2017-12-15,22,499.0,156.0,True,PESOS POTROS 2016.xlsx
Fantastic Luck,M,2016-02-14,2017-01-15,11,340.0,141.0,True,PESOS POTROS 2016.xlsx
Fantastic Luck,M,2016-02-14,2017-02-15,12,354.0,142.0,True,PESOS POTROS 2016.xlsx
Fantastic Luck,M,2016-02-14,2017-03-15,13,365.0,145.0,True,PESOS POTROS 2016.xlsx
Fantastic Luck,M,2016-02-14,2017-04-15,14,388.0,145.0,True,PESOS POTROS 2016.xlsx
Fantastic Luck,M,2016-02-14,2017-05-15,15,415.0,146.0,True,PESOS POTROS 2016.xlsx
Fantastic Luck,M,2016-02-14,2017-06-15,16,433.0,147.0,True,PESOS POTROS 2016.xlsx
Fantastic Luck,M,2016-02-14,2017-07-15,17,452.0,149.0,True,PESOS POTROS 2016.xlsx
Fantastic Luck,M,2016-02-14,2017-08-15,18,470.0,150.0,True,PESOS POTROS 2016.xlsx
Fantastic Luck,M,2016-02-14,2017-09-15,19,483.0,150.0,True,PESOS POTROS 2016.xlsx
Fantastic Luck,M,2016-02-14,2017-10-15,20,482.0,151.0,True,PESOS POTROS 2016.xlsx
Fantastic Luck,M,2016-02-14,2017-11-15,21,470.0,153.0,True,PESOS POTROS 2016.xlsx
Fantastic Luck,M,2016-02-14,2017-12-15,22,487.0,153.0,True,PESOS POTROS 2016.xlsx
Fast Creed,M,2016-03-24,2017-01-15,10,322.0,142.0,True,PESOS POTROS 2016.xlsx
Fast Creed,M,2016-03-24,2017-02-15,11,347.0,143.0,True,PESOS POTROS 2016.xlsx
Fast Creed,M,2016-03-24,2017-03-15,12,359.0,147.0,True,PESOS POTROS 2016.xlsx
Fast Creed,M,2016-03-24,2017-04-15,13,376.0,147.0,True,PESOS POTROS 2016.xlsx
Fast Creed,M,2016-03-24,2017-05-15,14,400.0,149.0,True,PESOS POTROS 2016.xlsx
Fast Creed,M,2016-03-24,2017-06-15,15,410.0,149.0,True,PESOS POTROS 2016.xlsx
Fast Creed,M,2016-03-24,2017-07-15,16,435.0,152.0,True,PESOS POTROS 2016.xlsx
Fast Creed,M,2016-03-24,2017-08-15,17,470.0,153.0,True,PESOS POTROS 2016.xlsx
